id,run_id,task_id,section,source_agent,title,source_media,published_at,link,images,summary_zh,brief_zh,is_primary_candidate,metadata,created_at
11,9d2e7d0f3326,0d31dac20b5f4b5f,体育娱乐,xhs,Disney+ Expands Korean Esports Streaming Partnership Ahead of 2026 Asian Games,The Hollywood Reporter,2026-04-06T01:01:54+00:00,https://www.hollywoodreporter.com/tv/tv-news/disney-expands-korean-esports-streaming-partnership-1236556297/,"[""https://www.hollywoodreporter.com/wp-content/uploads/2026/04/Esports-Championships-Asia-Jinju-2026.jpeg?w=1296&h=729&crop=1"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://www.hollywoodreporter.com/wp-content/themes/vip/pmc-hollywoodreporter-2021/assets/public/lazyload-fallback.gif"", ""https://cdn.shopify.com/s/files/1/0238/6647/products/2019_37_540x.jpg"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""The streamer's growing collaboration with the Korea eSports Association kicks off on April 24-26 with a live stream of the 2026 Esports Championships Asia in Jinju.""}",2026-04-06T07:58:15.707020+00:00
346,2c8e82d46332,d38604b2058f41e3,体育娱乐,xhs,Disney+ Expands Korean Esports Streaming Partnership Ahead of 2026 Asian Games,The Hollywood Reporter,2026-04-06T01:01:54+00:00,https://www.hollywoodreporter.com/tv/tv-news/disney-expands-korean-esports-streaming-partnership-1236556297/,"[""https://www.hollywoodreporter.com/wp-content/uploads/2026/04/Esports-Championships-Asia-Jinju-2026.jpeg?w=1296&h=729&crop=1"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://www.hollywoodreporter.com/wp-content/themes/vip/pmc-hollywoodreporter-2021/assets/public/lazyload-fallback.gif"", ""https://cdn.shopify.com/s/files/1/0238/6647/products/2019_37_540x.jpg"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""The streamer's growing collaboration with the Korea eSports Association kicks off on April 24-26 with a live stream of the 2026 Esports Championships Asia in Jinju.""}",2026-04-06T09:09:14.312591+00:00
124,7dc36fa41b13,14d9203608d74b6e,体育娱乐,xhs,Disney+ Expands Korean Esports Streaming Partnership Ahead of 2026 Asian Games,The Hollywood Reporter,2026-04-06T01:01:54+00:00,https://www.hollywoodreporter.com/tv/tv-news/disney-expands-korean-esports-streaming-partnership-1236556297/,"[""https://www.hollywoodreporter.com/wp-content/uploads/2026/04/Esports-Championships-Asia-Jinju-2026.jpeg?w=1296&h=729&crop=1"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://www.hollywoodreporter.com/wp-content/themes/vip/pmc-hollywoodreporter-2021/assets/public/lazyload-fallback.gif"", ""https://cdn.shopify.com/s/files/1/0238/6647/products/2019_37_540x.jpg"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""The streamer's growing collaboration with the Korea eSports Association kicks off on April 24-26 with a live stream of the 2026 Esports Championships Asia in Jinju.""}",2026-04-06T08:35:28.191419+00:00
272,04b8d4019b72,097c332c657643cc,体育娱乐,xhs,Disney+ Expands Korean Esports Streaming Partnership Ahead of 2026 Asian Games,The Hollywood Reporter,2026-04-06T01:01:54+00:00,https://www.hollywoodreporter.com/tv/tv-news/disney-expands-korean-esports-streaming-partnership-1236556297/,"[""https://www.hollywoodreporter.com/wp-content/uploads/2026/04/Esports-Championships-Asia-Jinju-2026.jpeg?w=1296&h=729&crop=1"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://www.hollywoodreporter.com/wp-content/themes/vip/pmc-hollywoodreporter-2021/assets/public/lazyload-fallback.gif"", ""https://cdn.shopify.com/s/files/1/0238/6647/products/2019_37_540x.jpg"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""The streamer's growing collaboration with the Korea eSports Association kicks off on April 24-26 with a live stream of the 2026 Esports Championships Asia in Jinju.""}",2026-04-06T08:53:42.799433+00:00
150,7dc36fa41b13,0b44f703bccb4c34,政治经济,33,Here’s What Happened in the War in the Middle East on Sunday,NYT > World News,2026-04-06T00:56:28+00:00,https://www.nytimes.com/2026/04/05/world/middleeast/iran-israel-us-war-middle-east.html,[],,,False,"{""summary_en"": ""President Trump taunted Iran on social media, while strikes continued in Iran, Israel, Lebanon and some Gulf states.""}",2026-04-06T08:35:31.726798+00:00
110,9d2e7d0f3326,a41c2b953dbf4989,政治经济,33,Here’s What Happened in the War in the Middle East on Sunday,NYT > World News,2026-04-06T00:56:28+00:00,https://www.nytimes.com/2026/04/05/world/middleeast/iran-israel-us-war-middle-east.html,[],,,False,"{""summary_en"": ""President Trump taunted Iran on social media, while strikes continued in Iran, Israel, Lebanon and some Gulf states.""}",2026-04-06T07:58:31.586609+00:00
72,9d2e7d0f3326,3818e023650642e3,政治经济,33,Here’s What Happened in the War in the Middle East on Sunday,NYT > World News,2026-04-06T00:56:28+00:00,https://www.nytimes.com/2026/04/05/world/middleeast/iran-israel-us-war-middle-east.html,[],,,False,"{""summary_en"": ""President Trump taunted Iran on social media, while strikes continued in Iran, Israel, Lebanon and some Gulf states.""}",2026-04-06T07:58:23.973328+00:00
30,9d2e7d0f3326,ae6f8a769db14836,政治经济,33,Here’s What Happened in the War in the Middle East on Sunday,NYT > World News,2026-04-06T00:56:28+00:00,https://www.nytimes.com/2026/04/05/world/middleeast/iran-israel-us-war-middle-east.html,[],,,False,"{""summary_en"": ""President Trump taunted Iran on social media, while strikes continued in Iran, Israel, Lebanon and some Gulf states.""}",2026-04-06T07:58:16.574397+00:00
94,9d2e7d0f3326,f005f29bdac9491d,政治经济,33,Here’s What Happened in the War in the Middle East on Sunday,NYT > World News,2026-04-06T00:56:28+00:00,https://www.nytimes.com/2026/04/05/world/middleeast/iran-israel-us-war-middle-east.html,[],,,False,"{""summary_en"": ""President Trump taunted Iran on social media, while strikes continued in Iran, Israel, Lebanon and some Gulf states.""}",2026-04-06T07:58:28.991092+00:00
298,04b8d4019b72,5ea36594f8b14e96,政治经济,33,Here’s What Happened in the War in the Middle East on Sunday,NYT > World News,2026-04-06T00:56:28+00:00,https://www.nytimes.com/2026/04/05/world/middleeast/iran-israel-us-war-middle-east.html,[],,,False,"{""summary_en"": ""President Trump taunted Iran on social media, while strikes continued in Iran, Israel, Lebanon and some Gulf states.""}",2026-04-06T08:53:44.542269+00:00
224,cb7fff031c0f,4d353ecb890f4138,政治经济,33,Here’s What Happened in the War in the Middle East on Sunday,NYT > World News,2026-04-06T00:56:28+00:00,https://www.nytimes.com/2026/04/05/world/middleeast/iran-israel-us-war-middle-east.html,[],,,False,"{""summary_en"": ""President Trump taunted Iran on social media, while strikes continued in Iran, Israel, Lebanon and some Gulf states.""}",2026-04-06T08:49:34.027814+00:00
73,9d2e7d0f3326,3818e023650642e3,政治经济,33,Trump declares victory after rescue but threats to US operation in Iran still loom,BBC News,2026-04-06T00:23:16+00:00,https://www.bbc.com/news/articles/cy01vg7x5ppo?at_medium=RSS&at_campaign=rss,"[""https://ichef.bbci.co.uk/news/1024/branded_news/d48c/live/26e619b0-311e-11f1-a70d-7539c9c1712e.jpg"", ""https://static.files.bbci.co.uk/bbcdotcom/web/20260326-074245-a525cdfbda-web-2.43.1-1/grey-placeholder.png"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/d48c/live/26e619b0-311e-11f1-a70d-7539c9c1712e.jpg.webp"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/ae6a/live/484bab80-311c-11f1-934f-036468834728.png.webp"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/5d4f/live/63f562a0-311b-11f1-a70d-7539c9c1712e.jpg.webp""]",,,False,"{""summary_en"": ""The rescue could impact how Trump views a ground operation to take Kharg Island or to seize enriched uranium sites.""}",2026-04-06T07:58:23.973328+00:00
111,9d2e7d0f3326,a41c2b953dbf4989,政治经济,33,Trump declares victory after rescue but threats to US operation in Iran still loom,BBC News,2026-04-06T00:23:16+00:00,https://www.bbc.com/news/articles/cy01vg7x5ppo?at_medium=RSS&at_campaign=rss,"[""https://ichef.bbci.co.uk/news/1024/branded_news/d48c/live/26e619b0-311e-11f1-a70d-7539c9c1712e.jpg"", ""https://static.files.bbci.co.uk/bbcdotcom/web/20260326-074245-a525cdfbda-web-2.43.1-1/grey-placeholder.png"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/d48c/live/26e619b0-311e-11f1-a70d-7539c9c1712e.jpg.webp"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/ae6a/live/484bab80-311c-11f1-934f-036468834728.png.webp"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/5d4f/live/63f562a0-311b-11f1-a70d-7539c9c1712e.jpg.webp""]",,,False,"{""summary_en"": ""The rescue could impact how Trump views a ground operation to take Kharg Island or to seize enriched uranium sites.""}",2026-04-06T07:58:31.586609+00:00
31,9d2e7d0f3326,ae6f8a769db14836,政治经济,33,Trump declares victory after rescue but threats to US operation in Iran still loom,BBC News,2026-04-06T00:23:16+00:00,https://www.bbc.com/news/articles/cy01vg7x5ppo?at_medium=RSS&at_campaign=rss,"[""https://ichef.bbci.co.uk/news/1024/branded_news/d48c/live/26e619b0-311e-11f1-a70d-7539c9c1712e.jpg"", ""https://static.files.bbci.co.uk/bbcdotcom/web/20260326-074245-a525cdfbda-web-2.43.1-1/grey-placeholder.png"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/d48c/live/26e619b0-311e-11f1-a70d-7539c9c1712e.jpg.webp"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/ae6a/live/484bab80-311c-11f1-934f-036468834728.png.webp"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/5d4f/live/63f562a0-311b-11f1-a70d-7539c9c1712e.jpg.webp""]",,,False,"{""summary_en"": ""The rescue could impact how Trump views a ground operation to take Kharg Island or to seize enriched uranium sites.""}",2026-04-06T07:58:16.574397+00:00
95,9d2e7d0f3326,f005f29bdac9491d,政治经济,33,Trump declares victory after rescue but threats to US operation in Iran still loom,BBC News,2026-04-06T00:23:16+00:00,https://www.bbc.com/news/articles/cy01vg7x5ppo?at_medium=RSS&at_campaign=rss,"[""https://ichef.bbci.co.uk/news/1024/branded_news/d48c/live/26e619b0-311e-11f1-a70d-7539c9c1712e.jpg"", ""https://static.files.bbci.co.uk/bbcdotcom/web/20260326-074245-a525cdfbda-web-2.43.1-1/grey-placeholder.png"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/d48c/live/26e619b0-311e-11f1-a70d-7539c9c1712e.jpg.webp"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/ae6a/live/484bab80-311c-11f1-934f-036468834728.png.webp"", ""https://ichef.bbci.co.uk/news/480/cpsprodpb/5d4f/live/63f562a0-311b-11f1-a70d-7539c9c1712e.jpg.webp""]",,,False,"{""summary_en"": ""The rescue could impact how Trump views a ground operation to take Kharg Island or to seize enriched uranium sites.""}",2026-04-06T07:58:28.991092+00:00
96,9d2e7d0f3326,f005f29bdac9491d,政治经济,33,Iran war live: Tehran rejects Trump’s Hormuz deadline; 2 killed in Haifa,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T00:00:00+00:00,https://www.aljazeera.com/news/liveblog/2026/4/6/iran-war-live-tehran-rejects-trumps-tuesday-deadline-on-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26095652887293-1775430671.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26095652887293-1775430671.jpg?resize=730%2C410&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2025/09/8cf1b1e908e7453aa0e2d5a080fcfe32_6-1758090724.jpeg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2020/08/84210440a1244dd1b8aee716c4b0cdb6_6.jpeg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/02/Zaid-1770736748.jpg?resize=96%2C96&quality=80""]",,,False,"{""summary_en"": ""Iranian officials dismiss Trump's ultimatum, condemn latest threats as 'incitement to war crimes'.""}",2026-04-06T07:58:28.991092+00:00
32,9d2e7d0f3326,ae6f8a769db14836,政治经济,33,Iran war live: Tehran rejects Trump’s Hormuz deadline; 2 killed in Haifa,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T00:00:00+00:00,https://www.aljazeera.com/news/liveblog/2026/4/6/iran-war-live-tehran-rejects-trumps-tuesday-deadline-on-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26095652887293-1775430671.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26095652887293-1775430671.jpg?resize=730%2C410&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2025/09/8cf1b1e908e7453aa0e2d5a080fcfe32_6-1758090724.jpeg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2020/08/84210440a1244dd1b8aee716c4b0cdb6_6.jpeg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/02/Zaid-1770736748.jpg?resize=96%2C96&quality=80""]",,,False,"{""summary_en"": ""Iranian officials dismiss Trump's ultimatum, condemn latest threats as 'incitement to war crimes'.""}",2026-04-06T07:58:16.574397+00:00
74,9d2e7d0f3326,3818e023650642e3,政治经济,33,Iran war live: Tehran rejects Trump’s Hormuz deadline; 2 killed in Haifa,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T00:00:00+00:00,https://www.aljazeera.com/news/liveblog/2026/4/6/iran-war-live-tehran-rejects-trumps-tuesday-deadline-on-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26095652887293-1775430671.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26095652887293-1775430671.jpg?resize=730%2C410&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2025/09/8cf1b1e908e7453aa0e2d5a080fcfe32_6-1758090724.jpeg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2020/08/84210440a1244dd1b8aee716c4b0cdb6_6.jpeg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/02/Zaid-1770736748.jpg?resize=96%2C96&quality=80""]",,,False,"{""summary_en"": ""Iranian officials dismiss Trump's ultimatum, condemn latest threats as 'incitement to war crimes'.""}",2026-04-06T07:58:23.973328+00:00
112,9d2e7d0f3326,a41c2b953dbf4989,政治经济,33,Iran war live: Tehran rejects Trump’s Hormuz deadline; 2 killed in Haifa,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T00:00:00+00:00,https://www.aljazeera.com/news/liveblog/2026/4/6/iran-war-live-tehran-rejects-trumps-tuesday-deadline-on-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26095652887293-1775430671.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26095652887293-1775430671.jpg?resize=730%2C410&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2025/09/8cf1b1e908e7453aa0e2d5a080fcfe32_6-1758090724.jpeg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2020/08/84210440a1244dd1b8aee716c4b0cdb6_6.jpeg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/02/Zaid-1770736748.jpg?resize=96%2C96&quality=80""]",,,False,"{""summary_en"": ""Iranian officials dismiss Trump's ultimatum, condemn latest threats as 'incitement to war crimes'.""}",2026-04-06T07:58:31.586609+00:00
125,7dc36fa41b13,14d9203608d74b6e,体育娱乐,xhs,Dan Levy Was ‘Thinking About’ a ‘Schitt’s Creek’ Sequel Series Before Catherine O’Hara Died,Variety,2026-04-05T23:42:19+00:00,https://variety.com/2026/tv/news/dan-levy-schitts-creek-sequel-catherine-ohara-death-1236709092/,"[""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?crop=0px%2C84px%2C1000px%2C562px&resize=1000%2C563"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?w=1000&h=667&crop=1"", ""https://variety.com/wp-content/themes/pmc-variety-2020/assets/public/lazyload-fallback.gif"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""Dan Levy told CBS Sunday Morning that he was considering a “Schitt’s Creek” sequel series before the death of his co-star, Catherine O’Hara. Although he asserted that a sequel series “can’t” be done now, Levy said he was “thinking about it” before O’Hara died. During his interview, Levy visited the Rose Apothecary location from “Schitt’s […]""}",2026-04-06T08:35:28.191419+00:00
12,9d2e7d0f3326,0d31dac20b5f4b5f,体育娱乐,xhs,Dan Levy Was ‘Thinking About’ a ‘Schitt’s Creek’ Sequel Series Before Catherine O’Hara Died,Variety,2026-04-05T23:42:19+00:00,https://variety.com/2026/tv/news/dan-levy-schitts-creek-sequel-catherine-ohara-death-1236709092/,"[""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?crop=0px%2C84px%2C1000px%2C562px&resize=1000%2C563"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?w=1000&h=667&crop=1"", ""https://variety.com/wp-content/themes/pmc-variety-2020/assets/public/lazyload-fallback.gif"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""Dan Levy told CBS Sunday Morning that he was considering a “Schitt’s Creek” sequel series before the death of his co-star, Catherine O’Hara. Although he asserted that a sequel series “can’t” be done now, Levy said he was “thinking about it” before O’Hara died. During his interview, Levy visited the Rose Apothecary location from “Schitt’s […]""}",2026-04-06T07:58:15.707020+00:00
177,7dc36fa41b13,1e965f57bc764808,体育娱乐,xhs,Dan Levy Was ‘Thinking About’ a ‘Schitt’s Creek’ Sequel Series Before Catherine O’Hara Died,Variety,2026-04-05T23:42:19+00:00,https://variety.com/2026/tv/news/dan-levy-schitts-creek-sequel-catherine-ohara-death-1236709092/,"[""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?crop=0px%2C84px%2C1000px%2C562px&resize=1000%2C563"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?w=1000&h=667&crop=1"", ""https://variety.com/wp-content/themes/pmc-variety-2020/assets/public/lazyload-fallback.gif"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""Dan Levy told CBS Sunday Morning that he was considering a “Schitt’s Creek” sequel series before the death of his co-star, Catherine O’Hara. Although he asserted that a sequel series “can’t” be done now, Levy said he was “thinking about it” before O’Hara died. During his interview, Levy visited the Rose Apothecary location from “Schitt’s […]""}",2026-04-06T08:35:37.071120+00:00
199,cb7fff031c0f,6ce5965054474142,体育娱乐,xhs,Dan Levy Was ‘Thinking About’ a ‘Schitt’s Creek’ Sequel Series Before Catherine O’Hara Died,Variety,2026-04-05T23:42:19+00:00,https://variety.com/2026/tv/news/dan-levy-schitts-creek-sequel-catherine-ohara-death-1236709092/,"[""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?crop=0px%2C84px%2C1000px%2C562px&resize=1000%2C563"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?w=1000&h=667&crop=1"", ""https://variety.com/wp-content/themes/pmc-variety-2020/assets/public/lazyload-fallback.gif"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""Dan Levy told CBS Sunday Morning that he was considering a “Schitt’s Creek” sequel series before the death of his co-star, Catherine O’Hara. Although he asserted that a sequel series “can’t” be done now, Levy said he was “thinking about it” before O’Hara died. During his interview, Levy visited the Rose Apothecary location from “Schitt’s […]""}",2026-04-06T08:49:29.792884+00:00
237,cb7fff031c0f,e90e002a932b4fa8,体育娱乐,xhs,Dan Levy Was ‘Thinking About’ a ‘Schitt’s Creek’ Sequel Series Before Catherine O’Hara Died,Variety,2026-04-05T23:42:19+00:00,https://variety.com/2026/tv/news/dan-levy-schitts-creek-sequel-catherine-ohara-death-1236709092/,"[""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?crop=0px%2C84px%2C1000px%2C562px&resize=1000%2C563"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?w=1000&h=667&crop=1"", ""https://variety.com/wp-content/themes/pmc-variety-2020/assets/public/lazyload-fallback.gif"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""Dan Levy told CBS Sunday Morning that he was considering a “Schitt’s Creek” sequel series before the death of his co-star, Catherine O’Hara. Although he asserted that a sequel series “can’t” be done now, Levy said he was “thinking about it” before O’Hara died. During his interview, Levy visited the Rose Apothecary location from “Schitt’s […]""}",2026-04-06T08:49:36.382189+00:00
347,2c8e82d46332,d38604b2058f41e3,体育娱乐,xhs,Dan Levy Was ‘Thinking About’ a ‘Schitt’s Creek’ Sequel Series Before Catherine O’Hara Died,Variety,2026-04-05T23:42:19+00:00,https://variety.com/2026/tv/news/dan-levy-schitts-creek-sequel-catherine-ohara-death-1236709092/,"[""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?crop=0px%2C84px%2C1000px%2C562px&resize=1000%2C563"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?w=1000&h=667&crop=1"", ""https://variety.com/wp-content/themes/pmc-variety-2020/assets/public/lazyload-fallback.gif"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""Dan Levy told CBS Sunday Morning that he was considering a “Schitt’s Creek” sequel series before the death of his co-star, Catherine O’Hara. Although he asserted that a sequel series “can’t” be done now, Levy said he was “thinking about it” before O’Hara died. During his interview, Levy visited the Rose Apothecary location from “Schitt’s […]""}",2026-04-06T09:09:14.312591+00:00
273,04b8d4019b72,097c332c657643cc,体育娱乐,xhs,Dan Levy Was ‘Thinking About’ a ‘Schitt’s Creek’ Sequel Series Before Catherine O’Hara Died,Variety,2026-04-05T23:42:19+00:00,https://variety.com/2026/tv/news/dan-levy-schitts-creek-sequel-catherine-ohara-death-1236709092/,"[""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?crop=0px%2C84px%2C1000px%2C562px&resize=1000%2C563"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?w=1000&h=667&crop=1"", ""https://variety.com/wp-content/themes/pmc-variety-2020/assets/public/lazyload-fallback.gif"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""Dan Levy told CBS Sunday Morning that he was considering a “Schitt’s Creek” sequel series before the death of his co-star, Catherine O’Hara. Although he asserted that a sequel series “can’t” be done now, Levy said he was “thinking about it” before O’Hara died. During his interview, Levy visited the Rose Apothecary location from “Schitt’s […]""}",2026-04-06T08:53:42.799433+00:00
325,04b8d4019b72,168e765c5b0f4965,体育娱乐,xhs,Dan Levy Was ‘Thinking About’ a ‘Schitt’s Creek’ Sequel Series Before Catherine O’Hara Died,Variety,2026-04-05T23:42:19+00:00,https://variety.com/2026/tv/news/dan-levy-schitts-creek-sequel-catherine-ohara-death-1236709092/,"[""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?crop=0px%2C84px%2C1000px%2C562px&resize=1000%2C563"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://variety.com/wp-content/uploads/2026/01/schitts-creek-variety-cover-story-1-1-1.jpg?w=1000&h=667&crop=1"", ""https://variety.com/wp-content/themes/pmc-variety-2020/assets/public/lazyload-fallback.gif"", ""https://pixel.quantserve.com/pixel?a.1=&a.2=p-31f3D02tYU8zY""]",,,False,"{""summary_en"": ""Dan Levy told CBS Sunday Morning that he was considering a “Schitt’s Creek” sequel series before the death of his co-star, Catherine O’Hara. Although he asserted that a sequel series “can’t” be done now, Levy said he was “thinking about it” before O’Hara died. During his interview, Levy visited the Rose Apothecary location from “Schitt’s […]""}",2026-04-06T08:53:50.993958+00:00
126,7dc36fa41b13,14d9203608d74b6e,体育娱乐,xhs,Fans Choose Sofia D’Angelo’s ‘Time’ as This Week’s Favorite New Music,Billboard,2026-04-05T23:17:12+00:00,https://www.billboard.com/music/music-news/sofia-dangelo-time-favorite-new-music-poll-results-1236215551/,"[""https://www.billboard.com/wp-content/uploads/2026/04/sofia-dangelo-time-video-screengrab-billboard-1800.png?w=1024"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://www.billboard.com/wp-content/uploads/2026/04/sofia-dangelo-time-video-screengrab-billboard-1800.png?w=942&h=628&crop=1"", ""https://i.imgur.com/2HpFicp.png"", ""https://www.billboard.com/wp-content/themes/vip/pmc-billboard-2021/assets/src/svg/arrow-right.svg""]",,,False,"{""summary_en"": ""Her new single brought more than 69% of the vote.""}",2026-04-06T08:35:28.191419+00:00
200,cb7fff031c0f,6ce5965054474142,体育娱乐,xhs,Fans Choose Sofia D’Angelo’s ‘Time’ as This Week’s Favorite New Music,Billboard,2026-04-05T23:17:12+00:00,https://www.billboard.com/music/music-news/sofia-dangelo-time-favorite-new-music-poll-results-1236215551/,"[""https://www.billboard.com/wp-content/uploads/2026/04/sofia-dangelo-time-video-screengrab-billboard-1800.png?w=1024"", ""https://sb.scorecardresearch.com/p?c1=2&c2=6035310&c4=&cv=3.9&cj=1"", ""https://www.billboard.com/wp-content/uploads/2026/04/sofia-dangelo-time-video-screengrab-billboard-1800.png?w=942&h=628&crop=1"", ""https://i.imgur.com/2HpFicp.png"", ""https://www.billboard.com/wp-content/themes/vip/pmc-billboard-2021/assets/src/svg/arrow-right.svg""]",,,False,"{""summary_en"": ""Her new single brought more than 69% of the vote.""}",2026-04-06T08:49:29.792884+00:00
